﻿#,"REDCap MLM"
uiTranslations,,data_entry_423,,translation,""
uiTranslations,,data_entry_423,,hash,"863467"
uiTranslations,,data_entry_424,,translation,""
uiTranslations,,data_entry_424,,hash,"2daa2e"
uiTranslations,,data_entry_271,,translation,""
uiTranslations,,data_entry_271,,hash,"b9a5f6"
uiTranslations,,data_entry_272,,translation,""
uiTranslations,,data_entry_272,,hash,"289307"
uiTranslations,,data_entry_530,,translation,""
uiTranslations,,data_entry_530,,hash,"2e8246"
uiTranslations,,data_entry_421,,translation,""
uiTranslations,,data_entry_421,,hash,"b372be"
uiTranslations,,data_entry_105,,translation,""
uiTranslations,,data_entry_105,,hash,"ad7708"
uiTranslations,,data_entry_575,,translation,""
uiTranslations,,data_entry_575,,hash,"a1e564"
uiTranslations,,data_entry_576,,translation,""
uiTranslations,,data_entry_576,,hash,"dd842b"
uiTranslations,,_valtype_alpha_only,,translation,""
uiTranslations,,_valtype_alpha_only,,hash,"fff613"
uiTranslations,,_valtype_date_dmy,,translation,""
uiTranslations,,_valtype_date_dmy,,hash,"e3482b"
uiTranslations,,_valtype_date_mdy,,translation,""
uiTranslations,,_valtype_date_mdy,,hash,"83ef82"
uiTranslations,,_valtype_date_ymd,,translation,""
uiTranslations,,_valtype_date_ymd,,hash,"b02810"
uiTranslations,,_valtype_datetime_dmy,,translation,""
uiTranslations,,_valtype_datetime_dmy,,hash,"120439"
uiTranslations,,_valtype_datetime_mdy,,translation,""
uiTranslations,,_valtype_datetime_mdy,,hash,"aec1c3"
uiTranslations,,_valtype_datetime_seconds_dmy,,translation,""
uiTranslations,,_valtype_datetime_seconds_dmy,,hash,"eb5ede"
uiTranslations,,_valtype_datetime_seconds_mdy,,translation,""
uiTranslations,,_valtype_datetime_seconds_mdy,,hash,"296ab3"
uiTranslations,,_valtype_datetime_seconds_ymd,,translation,""
uiTranslations,,_valtype_datetime_seconds_ymd,,hash,"c53cc4"
uiTranslations,,_valtype_datetime_ymd,,translation,""
uiTranslations,,_valtype_datetime_ymd,,hash,"eb9c98"
uiTranslations,,_valtype_email,,translation,""
uiTranslations,,_valtype_email,,hash,"84add5"
uiTranslations,,_valtype_integer,,translation,""
uiTranslations,,_valtype_integer,,hash,"9edcff"
uiTranslations,,_valtype_number,,translation,""
uiTranslations,,_valtype_number,,hash,"b7baa1"
uiTranslations,,_valtype_number_1dp,,translation,""
uiTranslations,,_valtype_number_1dp,,hash,"c9a83e"
uiTranslations,,_valtype_number_1dp_comma_decimal,,translation,""
uiTranslations,,_valtype_number_1dp_comma_decimal,,hash,"d523e3"
uiTranslations,,_valtype_number_2dp,,translation,""
uiTranslations,,_valtype_number_2dp,,hash,"26f763"
uiTranslations,,_valtype_number_2dp_comma_decimal,,translation,""
uiTranslations,,_valtype_number_2dp_comma_decimal,,hash,"2ff780"
uiTranslations,,_valtype_phone,,translation,""
uiTranslations,,_valtype_phone,,hash,"cc3838"
uiTranslations,,_valtype_time,,translation,""
uiTranslations,,_valtype_time,,hash,"ee5fc6"
uiTranslations,,_valtype_time_hh_mm_ss,,translation,""
uiTranslations,,_valtype_time_hh_mm_ss,,hash,"33e3e6"
uiTranslations,,_valtype_time_mm_ss,,translation,""
uiTranslations,,_valtype_time_mm_ss,,hash,"0ea7dc"
uiTranslations,,_valtype_vmrn,,translation,""
uiTranslations,,_valtype_vmrn,,hash,"9bc3fa"
uiTranslations,,_valtype_zipcode,,translation,""
uiTranslations,,_valtype_zipcode,,hash,"bdd762"
uiOptions,,paging_symbols,,value,0
uiOptions,,submit_symbol,,value,0
fieldTranslations,label,record_id,,hash,"4686c9"
fieldTranslations,label,record_id,,translation,""
fieldTranslations,label,dd_version,,hash,"30af07"
fieldTranslations,label,dd_version,,translation,""
fieldTranslations,label,survey_logo_english,,hash,"45c6e7"
fieldTranslations,label,survey_logo_english,,translation,""
fieldTranslations,label,survey_logo_spanish,,hash,"45c6e7"
fieldTranslations,label,survey_logo_spanish,,translation,""
fieldTranslations,label,languages,,hash,"506ccb"
fieldTranslations,label,languages,,translation,""
fieldTranslations,enum,languages,1,hash,"649df0"
fieldTranslations,enum,languages,1,translation,""
fieldTranslations,enum,languages,2,hash,"2001ca"
fieldTranslations,enum,languages,2,translation,""
fieldTranslations,label,survey_datetime,,hash,"141007"
fieldTranslations,label,survey_datetime,,translation,""
fieldTranslations,label,welcome_rpps_s,,hash,"eb84a2"
fieldTranslations,label,welcome_rpps_s,,translation,"¡Bienvenido! </br></br> El propósito de esta encuesta es recopilar comentarios sobre las experiencias de los participantes del estudio de investigación. </br></br> Los resultados nos ayudarán a comprender cómo mejorar la experiencia en el futuro. </br></br> Esta encuesta se está utilizando en todo el país como parte del proyecto Empoderando la voz de los participantes </br></br> Le tomará 5 a 7 minutos para completar la encuesta. </br></br> Las respuestas de la encuesta se analizan en grupo.  No compartimos ninguna respuesta de encuesta individual con el personal o los equipos de investigación ni en ningún informe o publicación. </br></br> Su participación es voluntaria."
fieldTranslations,label,instructions_rpps_s,,hash,"5a1f74"
fieldTranslations,label,instructions_rpps_s,,translation,"Por favor, conteste estas preguntas sobre el estudio de investigación en que se inscribió en el año pasado.  Si se inscribió en más de un estudio, responda para el estudio más reciente.<br><br>Cuando las preguntas de la encuesta se refieren al \""estudio\"", nos referimos a sus experiencias en la investigación clínica en que se inscribió y no a esta encuesta."
fieldTranslations,label,rpps_s_q1,,hash,"838ccd"
fieldTranslations,label,rpps_s_q1,,translation,"¿Recomendaría participar en un estudio de investigación a sus amigos y familiares?"
fieldTranslations,enum,rpps_s_q1,1,hash,"6333ad"
fieldTranslations,enum,rpps_s_q1,1,translation,"Definitivamente no"
fieldTranslations,enum,rpps_s_q1,2,hash,"e7f9e8"
fieldTranslations,enum,rpps_s_q1,2,translation,"Probablemente no"
fieldTranslations,enum,rpps_s_q1,3,hash,"71b619"
fieldTranslations,enum,rpps_s_q1,3,translation,"Probablemente sí"
fieldTranslations,enum,rpps_s_q1,4,hash,"ab3554"
fieldTranslations,enum,rpps_s_q1,4,translation,"Definitivamente sí"
fieldTranslations,label,rpps_s_q57,,hash,"3ce36d"
fieldTranslations,label,rpps_s_q57,,translation,"Por favor, califique su experiencia general en este estudio de investigación utilizando la siguiente escala, donde 0 es la peor experiencia posible y 10 la mejor posible."
fieldTranslations,enum,rpps_s_q57,0,hash,"5d4f8e"
fieldTranslations,enum,rpps_s_q57,0,translation,"0 La peor posible"
fieldTranslations,enum,rpps_s_q57,1,hash,"356a19"
fieldTranslations,enum,rpps_s_q57,1,translation,""
fieldTranslations,enum,rpps_s_q57,2,hash,"da4b92"
fieldTranslations,enum,rpps_s_q57,2,translation,""
fieldTranslations,enum,rpps_s_q57,3,hash,"77de68"
fieldTranslations,enum,rpps_s_q57,3,translation,""
fieldTranslations,enum,rpps_s_q57,4,hash,"1b6453"
fieldTranslations,enum,rpps_s_q57,4,translation,""
fieldTranslations,enum,rpps_s_q57,5,hash,"ac3478"
fieldTranslations,enum,rpps_s_q57,5,translation,""
fieldTranslations,enum,rpps_s_q57,6,hash,"c1dfd9"
fieldTranslations,enum,rpps_s_q57,6,translation,""
fieldTranslations,enum,rpps_s_q57,7,hash,"902ba3"
fieldTranslations,enum,rpps_s_q57,7,translation,""
fieldTranslations,enum,rpps_s_q57,8,hash,"fe5dbb"
fieldTranslations,enum,rpps_s_q57,8,translation,""
fieldTranslations,enum,rpps_s_q57,9,hash,"0ade7c"
fieldTranslations,enum,rpps_s_q57,9,translation,""
fieldTranslations,enum,rpps_s_q57,10,hash,"ff3e7f"
fieldTranslations,enum,rpps_s_q57,10,translation,"10 La mejor posible"
fieldTranslations,label,rpps_s_q15,,hash,"a41eb9"
fieldTranslations,label,rpps_s_q15,,translation,"Para participar en el estudio, ¿era necesario que tuviera una enfermedad o un problema médico?"
fieldTranslations,enum,rpps_s_q15,1,hash,"418ef8"
fieldTranslations,enum,rpps_s_q15,1,translation,"Sí"
fieldTranslations,enum,rpps_s_q15,2,hash,"816c52"
fieldTranslations,enum,rpps_s_q15,2,translation,"No"
fieldTranslations,label,rpps_s_q16,,hash,"79eeea"
fieldTranslations,label,rpps_s_q16,,translation,"¿El estudio implicó tomar un medicamento o un suplemento o el uso de un nuevo dispositivo médico, o someterse a un nuevo procedimiento médico, o un cambio de estilo de vida o de comportamiento?"
fieldTranslations,enum,rpps_s_q16,1,hash,"23ca39"
fieldTranslations,enum,rpps_s_q16,1,translation,"Sí"
fieldTranslations,enum,rpps_s_q16,2,hash,"816c52"
fieldTranslations,enum,rpps_s_q16,2,translation,"No"
fieldTranslations,enum,rpps_s_q16,3,hash,"20c47c"
fieldTranslations,enum,rpps_s_q16,3,translation,"No estoy seguro(a)"
fieldTranslations,label,rpps_s_q58,,hash,"ffd8fc"
fieldTranslations,label,rpps_s_q58,,translation,"¿Cuánto exigía el estudio de usted? Seleccione la respuesta que mejor refleje su experiencia."
fieldTranslations,enum,rpps_s_q58,1,hash,"a6dbec"
fieldTranslations,enum,rpps_s_q58,1,translation,"Poco (por ejemplo: unas cuantas visitas  o pruebas sencillas o encuestas)"
fieldTranslations,enum,rpps_s_q58,2,hash,"4f6db5"
fieldTranslations,enum,rpps_s_q58,2,translation,"Moderado (por ejemplo: múltiples visitas o una breve hospitalización; tan sólo unos cuantos procedimientos, nada arriesgado o intenso)"
fieldTranslations,enum,rpps_s_q58,3,hash,"2d1e0e"
fieldTranslations,enum,rpps_s_q58,3,translation,"Mucho (por ejemplo: hospitalización más larga, varias hospitalizaciones o muchas visitas; un procedimiento o procedimientos intensos, arriesgados o complejos)"
fieldTranslations,label,rpps_s_q66,,hash,"f8fbdb"
fieldTranslations,label,rpps_s_q66,,translation,"Antes de inscribirse en el estudio, ¿cómo discutió el equipo de investigación los detalles del estudio con usted?"
fieldTranslations,enum,rpps_s_q66,1,hash,"fac317"
fieldTranslations,enum,rpps_s_q66,1,translation,"Mayormente por correo electrónico, video o conversaciones telefónicas"
fieldTranslations,enum,rpps_s_q66,2,hash,"4e89f5"
fieldTranslations,enum,rpps_s_q66,2,translation,"Mayormente físicamente en el mismo lugar con un miembro del equipo de investigación"
fieldTranslations,enum,rpps_s_q66,3,hash,"e61bd8"
fieldTranslations,enum,rpps_s_q66,3,translation,"Una combinación de conversaciones que ocurrieron físicamente en el mismo lugar y por teléfono o video o computadora"
fieldTranslations,enum,rpps_s_q66,4,hash,"1ee7e4"
fieldTranslations,enum,rpps_s_q66,4,translation,"No hubo discusiones con el equipo de investigación antes de inscribirme en el estudio"
fieldTranslations,enum,rpps_s_q66,5,hash,"6df21d"
fieldTranslations,enum,rpps_s_q66,5,translation,"No me acuerdo"
fieldTranslations,label,rpps_s_q17,,hash,"993467"
fieldTranslations,label,rpps_s_q17,,translation,"¿El documento de consentimiento informado le preparó sobre qué esperar durante el estudio?"
fieldTranslations,enum,rpps_s_q17,1,hash,"816c52"
fieldTranslations,enum,rpps_s_q17,1,translation,"No"
fieldTranslations,enum,rpps_s_q17,2,hash,"104c77"
fieldTranslations,enum,rpps_s_q17,2,translation,"Sí - un poco"
fieldTranslations,enum,rpps_s_q17,3,hash,"4c4445"
fieldTranslations,enum,rpps_s_q17,3,translation,"Sí - en general"
fieldTranslations,enum,rpps_s_q17,4,hash,"4eb072"
fieldTranslations,enum,rpps_s_q17,4,translation,"Sí - completamente"
fieldTranslations,label,rpps_s_q18,,hash,"eaac38"
fieldTranslations,label,rpps_s_q18,,translation,"La información y las conversaciones que tuvo antes de participar en el estudio de investigación ¿lo prepararon para su experiencia en el estudio?"
fieldTranslations,enum,rpps_s_q18,1,hash,"816c52"
fieldTranslations,enum,rpps_s_q18,1,translation,"No"
fieldTranslations,enum,rpps_s_q18,2,hash,"104c77"
fieldTranslations,enum,rpps_s_q18,2,translation,"Sí - un poco"
fieldTranslations,enum,rpps_s_q18,3,hash,"4c4445"
fieldTranslations,enum,rpps_s_q18,3,translation,"Sí - en general"
fieldTranslations,enum,rpps_s_q18,4,hash,"4eb072"
fieldTranslations,enum,rpps_s_q18,4,translation,"Sí - completamente"
fieldTranslations,label,rpps_s_q19,,hash,"4dee4c"
fieldTranslations,label,rpps_s_q19,,translation,"¿Le escuchaba con atención el equipo de investigación?"
fieldTranslations,enum,rpps_s_q19,1,hash,"80c305"
fieldTranslations,enum,rpps_s_q19,1,translation,"Nunca"
fieldTranslations,enum,rpps_s_q19,2,hash,"1bc4d6"
fieldTranslations,enum,rpps_s_q19,2,translation,"A veces"
fieldTranslations,enum,rpps_s_q19,3,hash,"e461f8"
fieldTranslations,enum,rpps_s_q19,3,translation,"La mayoría de las veces"
fieldTranslations,enum,rpps_s_q19,4,hash,"a91bcc"
fieldTranslations,enum,rpps_s_q19,4,translation,"Siempre"
fieldTranslations,label,rpps_s_q20,,hash,"1de442"
fieldTranslations,label,rpps_s_q20,,translation,"¿Le trataba con cortesía y respeto el equipo de investigación?"
fieldTranslations,enum,rpps_s_q20,1,hash,"80c305"
fieldTranslations,enum,rpps_s_q20,1,translation,"Nunca"
fieldTranslations,enum,rpps_s_q20,2,hash,"1bc4d6"
fieldTranslations,enum,rpps_s_q20,2,translation,"A veces"
fieldTranslations,enum,rpps_s_q20,3,hash,"e461f8"
fieldTranslations,enum,rpps_s_q20,3,translation,"La mayoría de las veces"
fieldTranslations,enum,rpps_s_q20,4,hash,"a91bcc"
fieldTranslations,enum,rpps_s_q20,4,translation,"Siempre"
fieldTranslations,label,rpps_s_q70,,hash,"aebc7e"
fieldTranslations,label,rpps_s_q70,,translation,"¿Tiene confianza en el equipo de investigación?"
fieldTranslations,enum,rpps_s_q70,1,hash,"80c305"
fieldTranslations,enum,rpps_s_q70,1,translation,"Nunca"
fieldTranslations,enum,rpps_s_q70,2,hash,"1bc4d6"
fieldTranslations,enum,rpps_s_q70,2,translation,"A veces"
fieldTranslations,enum,rpps_s_q70,3,hash,"e461f8"
fieldTranslations,enum,rpps_s_q70,3,translation,"La mayoría de las veces"
fieldTranslations,enum,rpps_s_q70,4,hash,"a91bcc"
fieldTranslations,enum,rpps_s_q70,4,translation,"Siempre"
fieldTranslations,label,rpps_s_q21,,hash,"47ebdd"
fieldTranslations,label,rpps_s_q21,,translation,"Al discutir el estudio, ¿sintió usted que el personal de investigación le presionara para participar en el mismo?"
fieldTranslations,enum,rpps_s_q21,1,hash,"80c305"
fieldTranslations,enum,rpps_s_q21,1,translation,"Nunca"
fieldTranslations,enum,rpps_s_q21,2,hash,"1bc4d6"
fieldTranslations,enum,rpps_s_q21,2,translation,"A veces"
fieldTranslations,enum,rpps_s_q21,3,hash,"e461f8"
fieldTranslations,enum,rpps_s_q21,3,translation,"La mayoría de las veces"
fieldTranslations,enum,rpps_s_q21,4,hash,"a91bcc"
fieldTranslations,enum,rpps_s_q21,4,translation,"Siempre"
fieldTranslations,label,rpps_s_q68,,hash,"d7f53c"
fieldTranslations,label,rpps_s_q68,,translation,"¿Hizo todo lo posible para ayudarle el equipo de investigación si tuvo algún problema con el idioma?"
fieldTranslations,enum,rpps_s_q68,1,hash,"80c305"
fieldTranslations,enum,rpps_s_q68,1,translation,"Nunca"
fieldTranslations,enum,rpps_s_q68,2,hash,"1bc4d6"
fieldTranslations,enum,rpps_s_q68,2,translation,"A veces"
fieldTranslations,enum,rpps_s_q68,3,hash,"e461f8"
fieldTranslations,enum,rpps_s_q68,3,translation,"La mayoría de las veces"
fieldTranslations,enum,rpps_s_q68,4,hash,"a91bcc"
fieldTranslations,enum,rpps_s_q68,4,translation,"Siempre"
fieldTranslations,enum,rpps_s_q68,5,hash,"402812"
fieldTranslations,enum,rpps_s_q68,5,translation,"No hubo problemas de idioma"
fieldTranslations,label,rpps_s_q22,,hash,"e62320"
fieldTranslations,label,rpps_s_q22,,translation,"Cuando no estaba en el lugar de la investigación, ¿sabía cómo ponerse en contacto con el equipo de investigación si tenía alguna pregunta?"
fieldTranslations,enum,rpps_s_q22,1,hash,"80c305"
fieldTranslations,enum,rpps_s_q22,1,translation,"Nunca"
fieldTranslations,enum,rpps_s_q22,2,hash,"1bc4d6"
fieldTranslations,enum,rpps_s_q22,2,translation,"A veces"
fieldTranslations,enum,rpps_s_q22,3,hash,"e461f8"
fieldTranslations,enum,rpps_s_q22,3,translation,"La mayoría de las veces"
fieldTranslations,enum,rpps_s_q22,4,hash,"a91bcc"
fieldTranslations,enum,rpps_s_q22,4,translation,"Siempre"
fieldTranslations,label,rpps_s_q23,,hash,"c34407"
fieldTranslations,label,rpps_s_q23,,translation,"Cuando no estaba en el lugar de la investigación y necesitaba ponerse en contacto con algún miembro del equipo de investigación, ¿podía hacerlo tan pronto como quería?"
fieldTranslations,enum,rpps_s_q23,1,hash,"80c305"
fieldTranslations,enum,rpps_s_q23,1,translation,"Nunca"
fieldTranslations,enum,rpps_s_q23,2,hash,"1bc4d6"
fieldTranslations,enum,rpps_s_q23,2,translation,"A veces"
fieldTranslations,enum,rpps_s_q23,3,hash,"e461f8"
fieldTranslations,enum,rpps_s_q23,3,translation,"La mayoría de las veces"
fieldTranslations,enum,rpps_s_q23,4,hash,"a91bcc"
fieldTranslations,enum,rpps_s_q23,4,translation,"Siempre"
fieldTranslations,enum,rpps_s_q23,5,hash,"65727a"
fieldTranslations,enum,rpps_s_q23,5,translation,"No necesité al equipo de investigación"
fieldTranslations,label,rpps_s_q24,,hash,"8971dc"
fieldTranslations,label,rpps_s_q24,,translation,"¿Se sintió valorado como colaborador en el proceso de investigación?"
fieldTranslations,enum,rpps_s_q24,1,hash,"80c305"
fieldTranslations,enum,rpps_s_q24,1,translation,"Nunca"
fieldTranslations,enum,rpps_s_q24,2,hash,"1bc4d6"
fieldTranslations,enum,rpps_s_q24,2,translation,"A veces"
fieldTranslations,enum,rpps_s_q24,3,hash,"e461f8"
fieldTranslations,enum,rpps_s_q24,3,translation,"Normalmente"
fieldTranslations,enum,rpps_s_q24,4,hash,"a91bcc"
fieldTranslations,enum,rpps_s_q24,4,translation,"Siempre"
fieldTranslations,label,rpps_s_q25,,hash,"526921"
fieldTranslations,label,rpps_s_q25,,translation,"Si pensó en abandonar el estudio, ¿se sintió presionado por el equipo de investigación para no hacerlo?"
fieldTranslations,enum,rpps_s_q25,1,hash,"80c305"
fieldTranslations,enum,rpps_s_q25,1,translation,"No"
fieldTranslations,enum,rpps_s_q25,2,hash,"1bc4d6"
fieldTranslations,enum,rpps_s_q25,2,translation,"Sí, un poco"
fieldTranslations,enum,rpps_s_q25,3,hash,"e461f8"
fieldTranslations,enum,rpps_s_q25,3,translation,"Sí, en general"
fieldTranslations,enum,rpps_s_q25,4,hash,"a91bcc"
fieldTranslations,enum,rpps_s_q25,4,translation,"Sí, completamente"
fieldTranslations,enum,rpps_s_q25,5,hash,"895a85"
fieldTranslations,enum,rpps_s_q25,5,translation,"No pensé en abandonar el estudi"
fieldTranslations,label,skip,,hash,"cd5d7c"
fieldTranslations,label,skip,,translation,"<span style=""font-weight: normal; color: #e03e2d;"">Como seleccionó \""No pensé en abandonar el estudio\"", no se le mostrará la página 4 de la encuesta (motivos para abandonar un estudio de investigación)</span>"
fieldTranslations,label,rpps_s_q69,,hash,"5beb57"
fieldTranslations,label,rpps_s_q69,,translation,"¿Respetaba su cultura el equipo de investigación (por ejemplo, su idioma, su religión, su grupo étnico)?"
fieldTranslations,enum,rpps_s_q69,1,hash,"80c305"
fieldTranslations,enum,rpps_s_q69,1,translation,"Nunca"
fieldTranslations,enum,rpps_s_q69,2,hash,"1bc4d6"
fieldTranslations,enum,rpps_s_q69,2,translation,"A veces"
fieldTranslations,enum,rpps_s_q69,3,hash,"e461f8"
fieldTranslations,enum,rpps_s_q69,3,translation,"La mayoría de las veces"
fieldTranslations,enum,rpps_s_q69,4,hash,"a91bcc"
fieldTranslations,enum,rpps_s_q69,4,translation,"Siempre"
fieldTranslations,enum,rpps_s_q69,5,hash,"2b17e0"
fieldTranslations,enum,rpps_s_q69,5,translation,"No hubo problemas culturales"
fieldTranslations,label,rpps_s_q67,,hash,"b3c179"
fieldTranslations,label,rpps_s_q67,,translation,"¿Tuvo suficiente privacidad física mientras participó en el estudio?"
fieldTranslations,enum,rpps_s_q67,1,hash,"80c305"
fieldTranslations,enum,rpps_s_q67,1,translation,"Nunca"
fieldTranslations,enum,rpps_s_q67,2,hash,"1bc4d6"
fieldTranslations,enum,rpps_s_q67,2,translation,"A veces"
fieldTranslations,enum,rpps_s_q67,3,hash,"e461f8"
fieldTranslations,enum,rpps_s_q67,3,translation,"Normalmente"
fieldTranslations,enum,rpps_s_q67,4,hash,"a91bcc"
fieldTranslations,enum,rpps_s_q67,4,translation,"Siempre"
fieldTranslations,label,rpps_s_q59,,hash,"3918c3"
fieldTranslations,label,rpps_s_q59,,translation,"¿Cuál es el nivel escolar más alto que ha completado?"
fieldTranslations,enum,rpps_s_q59,1,hash,"43b66b"
fieldTranslations,enum,rpps_s_q59,1,translation,"Escuela primaria (8o grado o menos)"
fieldTranslations,enum,rpps_s_q59,2,hash,"a4e098"
fieldTranslations,enum,rpps_s_q59,2,translation,"Algunos estudios secundarios"
fieldTranslations,enum,rpps_s_q59,3,hash,"1b01b5"
fieldTranslations,enum,rpps_s_q59,3,translation,"Graduado de escuela secundaria o diploma GED"
fieldTranslations,enum,rpps_s_q59,4,hash,"657ac6"
fieldTranslations,enum,rpps_s_q59,4,translation,"Algunos estudios universitarios o título universitario o profesional de 2 años"
fieldTranslations,enum,rpps_s_q59,5,hash,"7e7607"
fieldTranslations,enum,rpps_s_q59,5,translation,"Título universitario de 4 años"
fieldTranslations,enum,rpps_s_q59,6,hash,"40171e"
fieldTranslations,enum,rpps_s_q59,6,translation,"Más de título universitario de 4 años"
fieldTranslations,label,rpps_s_q60,,hash,"43182a"
fieldTranslations,label,rpps_s_q60,,translation,"¿Cuál es su edad?"
fieldTranslations,enum,rpps_s_q60,1,hash,"531067"
fieldTranslations,enum,rpps_s_q60,1,translation,"18-34 años"
fieldTranslations,enum,rpps_s_q60,2,hash,"11573a"
fieldTranslations,enum,rpps_s_q60,2,translation,"35-44 años"
fieldTranslations,enum,rpps_s_q60,3,hash,"f243bc"
fieldTranslations,enum,rpps_s_q60,3,translation,"45-54 años"
fieldTranslations,enum,rpps_s_q60,4,hash,"5ca4f7"
fieldTranslations,enum,rpps_s_q60,4,translation,"55-64 años"
fieldTranslations,enum,rpps_s_q60,5,hash,"9e8697"
fieldTranslations,enum,rpps_s_q60,5,translation,"65-74 años"
fieldTranslations,enum,rpps_s_q60,6,hash,"048866"
fieldTranslations,enum,rpps_s_q60,6,translation,"75 años o más"
fieldTranslations,label,rpps_s_q61,,hash,"4c1efb"
fieldTranslations,label,rpps_s_q61,,translation,"¿De qué raza se considera usted? Seleccione todo lo que corresponda."
fieldTranslations,enum,rpps_s_q61,1,hash,"652670"
fieldTranslations,enum,rpps_s_q61,1,translation,"Asiático"
fieldTranslations,enum,rpps_s_q61,2,hash,"7efb94"
fieldTranslations,enum,rpps_s_q61,2,translation,"Indígena americano o nativo de Alaska"
fieldTranslations,enum,rpps_s_q61,3,hash,"3627dd"
fieldTranslations,enum,rpps_s_q61,3,translation,"Negro o afro americano"
fieldTranslations,enum,rpps_s_q61,4,hash,"279ed6"
fieldTranslations,enum,rpps_s_q61,4,translation,"Nativo de Hawai o de otras islas del Pacífico"
fieldTranslations,enum,rpps_s_q61,5,hash,"37619f"
fieldTranslations,enum,rpps_s_q61,5,translation,"Blanco"
fieldTranslations,label,rpps_s_q62,,hash,"a11480"
fieldTranslations,label,rpps_s_q62,,translation,"¿Es usted español, hispano o de origen o descendencia latina?"
fieldTranslations,enum,rpps_s_q62,1,hash,"1708d7"
fieldTranslations,enum,rpps_s_q62,1,translation,"No, no soy español/hispano/latino o Latinx"
fieldTranslations,enum,rpps_s_q62,2,hash,"c0deb2"
fieldTranslations,enum,rpps_s_q62,2,translation,"Sí, soy puertorriqueño"
fieldTranslations,enum,rpps_s_q62,3,hash,"6d4f34"
fieldTranslations,enum,rpps_s_q62,3,translation,"Sí, soy mexicano, méxicoamericano o chicano"
fieldTranslations,enum,rpps_s_q62,4,hash,"7fdc5b"
fieldTranslations,enum,rpps_s_q62,4,translation,"Sí, soy cubano"
fieldTranslations,enum,rpps_s_q62,5,hash,"1c2207"
fieldTranslations,enum,rpps_s_q62,5,translation,"Sí, soy de otro origen latino o hispano o español"
fieldTranslations,label,rpps_s_q63,,hash,"3c15df"
fieldTranslations,label,rpps_s_q63,,translation,"¿Cuál es su sexo? (Asignado al nacer)"
fieldTranslations,enum,rpps_s_q63,1,hash,"b7c17e"
fieldTranslations,enum,rpps_s_q63,1,translation,"Femenino"
fieldTranslations,enum,rpps_s_q63,2,hash,"3f3a48"
fieldTranslations,enum,rpps_s_q63,2,translation,"Masculino"
fieldTranslations,enum,rpps_s_q63,3,hash,"096d6a"
fieldTranslations,enum,rpps_s_q63,3,translation,"Intersexual"
fieldTranslations,enum,rpps_s_q63,4,hash,"0e4b20"
fieldTranslations,enum,rpps_s_q63,4,translation,"Prefiero no decir"
fieldTranslations,label,rpps_s_q65,,hash,"2a6a31"
fieldTranslations,label,rpps_s_q65,,translation,"¿Cómo describiría su identidad de género?"
fieldTranslations,enum,rpps_s_q65,1,hash,"1cb72b"
fieldTranslations,enum,rpps_s_q65,1,translation,"Femenino (incluidas las mujeres transgéneros)"
fieldTranslations,enum,rpps_s_q65,2,hash,"8b70bb"
fieldTranslations,enum,rpps_s_q65,2,translation,"Masculino (incluidos los hombres transgéneros)"
fieldTranslations,enum,rpps_s_q65,3,hash,"dc82a4"
fieldTranslations,enum,rpps_s_q65,3,translation,"No binario, género fluido, o agénero"
fieldTranslations,enum,rpps_s_q65,5,hash,"b8653e"
fieldTranslations,enum,rpps_s_q65,5,translation,"Ninguna de estas palabras me describe"
fieldTranslations,enum,rpps_s_q65,4,hash,"0e4b20"
fieldTranslations,enum,rpps_s_q65,4,translation,"Prefiero no decirlo"
fieldTranslations,label,rpps_s_q64,,hash,"40c2fa"
fieldTranslations,label,rpps_s_q64,,translation,"¿Le gustaría añadir alguna otra cosa sobre el estudio en el que participó más recientemente?"
fieldTranslations,header,reasons_join,,hash,"b858cb"
fieldTranslations,header,reasons_join,,translation,""
fieldTranslations,label,reasons_join,,hash,"50269c"
