﻿#,"REDCap MLM"
fieldTranslations,label,reasons_join,,translation,"A continuación encontrará una lista de posibles motivos para <u>participar</u> en un estudio de investigación. Cuando se <u>incorporó</u> a este estudio, ¿cuán importantes eran estos motivos para usted?"
fieldTranslations,label,rpps_s_q2,,hash,"a87c02"
fieldTranslations,label,rpps_s_q2,,translation,"Para conocer más sobre mi enfermedad"
fieldTranslations,label,rpps_s_q3,,hash,"09d60f"
fieldTranslations,label,rpps_s_q3,,translation,"Porque no había otras opciones médicas disponibles"
fieldTranslations,label,rpps_s_q4,,hash,"7f5a2f"
fieldTranslations,label,rpps_s_q4,,translation,"Para lograr acceso a un nuevo tratamiento o terapia"
fieldTranslations,label,rpps_s_q5,,hash,"63a473"
fieldTranslations,label,rpps_s_q5,,translation,"Para recibir atención médica gratuita"
fieldTranslations,label,rpps_s_q6,,hash,"376e10"
fieldTranslations,label,rpps_s_q6,,translation,"To help others"
fieldTranslations,label,rpps_s_q7,,hash,"3544d8"
fieldTranslations,label,rpps_s_q7,,translation,"Por la reputación del centro de salud/investigación"
fieldTranslations,label,rpps_s_q8,,hash,"e02da1"
fieldTranslations,label,rpps_s_q8,,translation,"Porque me preocupa el tema del estudio"
fieldTranslations,label,rpps_s_q9,,hash,"8cf16b"
fieldTranslations,label,rpps_s_q9,,translation,"Para educarme y aprender"
fieldTranslations,label,rpps_s_q10,,hash,"9bb213"
fieldTranslations,label,rpps_s_q10,,translation,"Por una experiencia positiva que tuve con otro estudio"
fieldTranslations,label,rpps_s_q11,,hash,"5eec60"
fieldTranslations,label,rpps_s_q11,,translation,"Por influencia/participación de la familia"
fieldTranslations,label,rpps_s_q12,,hash,"51ba5f"
fieldTranslations,label,rpps_s_q12,,translation,"Para recibir dinero/compensación económica"
fieldTranslations,label,rpps_s_q13,,hash,"360bbf"
fieldTranslations,label,rpps_s_q13,,translation,"Porque me animó la persona que me cuida"
fieldTranslations,label,rpps_s_q14,,hash,"d876bb"
fieldTranslations,label,rpps_s_q14,,translation,"Por otros motivos"
fieldTranslations,header,reasons_leave,,hash,"b858cb"
fieldTranslations,header,reasons_leave,,translation,""
fieldTranslations,label,reasons_leave,,hash,"c387f7"
fieldTranslations,label,reasons_leave,,translation,"A continuación encontrará una lista de posibles motivos para <u>abandonar</u> un estudio de investigación. ¿Cuán importantes fueron para usted estos motivos al considerar <u>abandonar</u> el estudio"
fieldTranslations,label,rpps_s_q26,,hash,"ed4015"
fieldTranslations,label,rpps_s_q26,,translation,"El dolor o la incomodidad relacionados con la participación"
fieldTranslations,label,rpps_s_q27,,hash,"620da9"
fieldTranslations,label,rpps_s_q27,,translation,"Riesgos o efectos secundarios de tratamiento"
fieldTranslations,label,rpps_s_q28,,hash,"fa8894"
fieldTranslations,label,rpps_s_q28,,translation,"Efectos secundarios que surgieron durante el estudio"
fieldTranslations,label,rpps_s_q29,,hash,"e1e679"
fieldTranslations,label,rpps_s_q29,,translation,"La invasión de la privacidad"
fieldTranslations,label,rpps_s_q30,,hash,"fa14b0"
fieldTranslations,label,rpps_s_q30,,translation,"Había que estar esperando demasiado tiempo"
fieldTranslations,label,rpps_s_q31,,hash,"1ae53a"
fieldTranslations,label,rpps_s_q31,,translation,"El tiempo de dedicación necesario"
fieldTranslations,label,rpps_s_q32,,hash,"ac0dbe"
fieldTranslations,label,rpps_s_q32,,translation,"Problemas familiares/de trabajo que no estaban relacionados con el estudio"
fieldTranslations,label,rpps_s_q33,,hash,"f232a4"
fieldTranslations,label,rpps_s_q33,,translation,"Interacciones con el equipo de investigación"
fieldTranslations,label,rpps_s_q34,,hash,"d69fd1"
fieldTranslations,label,rpps_s_q34,,translation,"No obtener los resultados de las pruebas"
fieldTranslations,label,rpps_s_q35,,hash,"b53328"
fieldTranslations,label,rpps_s_q35,,translation,"Presión indebida para permanecer en el estudio"
fieldTranslations,label,rpps_s_q36,,hash,"441e89"
fieldTranslations,label,rpps_s_q36,,translation,"Problemas con la compensación económica del estudio"
fieldTranslations,label,rpps_s_q37,,hash,"c62226"
fieldTranslations,label,rpps_s_q37,,translation,"Pruebas y procedimientos inesperados que ocurrieron durante el estudio"
fieldTranslations,label,rpps_s_q38,,hash,"c3b6b6"
fieldTranslations,label,rpps_s_q38,,translation,"Transporte/estacionamiento"
fieldTranslations,label,rpps_s_q39,,hash,"d876bb"
fieldTranslations,label,rpps_s_q39,,translation,"Otros motivos"
fieldTranslations,header,reasons_stay,,hash,"b858cb"
fieldTranslations,header,reasons_stay,,translation,""
fieldTranslations,label,reasons_stay,,hash,"626c20"
fieldTranslations,label,reasons_stay,,translation,"A continuación encontrará una lista de posibles motivos para <u>permanecer</u> en un estudio de investigación. ¿Cuán importantes fueron para usted estos motivos para <u>permanecer</u> en el estudio?"
fieldTranslations,label,rpps_s_q40,,hash,"a87c02"
fieldTranslations,label,rpps_s_q40,,translation,"Para conocer más sobre mi enfermedad"
fieldTranslations,label,rpps_s_q41,,hash,"09d60f"
fieldTranslations,label,rpps_s_q41,,translation,"Porque no había otras opciones médicas disponibles"
fieldTranslations,label,rpps_s_q42,,hash,"7f5a2f"
fieldTranslations,label,rpps_s_q42,,translation,"Para lograr acceso a un nuevo tratamiento o terapia"
fieldTranslations,label,rpps_s_q43,,hash,"63a473"
fieldTranslations,label,rpps_s_q43,,translation,"Para recibir atención médica gratuita"
fieldTranslations,label,rpps_s_q44,,hash,"376e10"
fieldTranslations,label,rpps_s_q44,,translation,"Para ayudar a otras personas"
fieldTranslations,label,rpps_s_q45,,hash,"3544d8"
fieldTranslations,label,rpps_s_q45,,translation,"Por la reputación del centro de salud/investigación"
fieldTranslations,label,rpps_s_q46,,hash,"e02da1"
fieldTranslations,label,rpps_s_q46,,translation,"Porque me preocupa el tema del estudio"
fieldTranslations,label,rpps_s_q47,,hash,"8cf16b"
fieldTranslations,label,rpps_s_q47,,translation,"Para educarme y aprender"
fieldTranslations,label,rpps_s_q48,,hash,"9bb213"
fieldTranslations,label,rpps_s_q48,,translation,"Por una experiencia positiva que tuve con otro estudio"
fieldTranslations,label,rpps_s_q49,,hash,"5eec60"
fieldTranslations,label,rpps_s_q49,,translation,"Por influencia/participación de la familia"
fieldTranslations,label,rpps_s_q50,,hash,"51ba5f"
fieldTranslations,label,rpps_s_q50,,translation,"Para recibir dinero/compensación económica"
fieldTranslations,label,rpps_s_q51,,hash,"360bbf"
fieldTranslations,label,rpps_s_q51,,translation,"Porque me animó la persona que me cuida"
fieldTranslations,label,rpps_s_q52,,hash,"2e4e01"
fieldTranslations,label,rpps_s_q52,,translation,"Por la relación con el equipo de investigación"
fieldTranslations,label,rpps_s_q53,,hash,"424031"
fieldTranslations,label,rpps_s_q53,,translation,"Por sentirme valorado como participante en una investigación"
fieldTranslations,label,rpps_s_q54,,hash,"3da1dd"
fieldTranslations,label,rpps_s_q54,,translation,"Por mejoría de la salud o la calidad de vida"
fieldTranslations,label,rpps_s_q55,,hash,"d876bb"
fieldTranslations,label,rpps_s_q55,,translation,"Por otros motivos"
fieldTranslations,label,rpps_s_q56,,hash,"ba0e10"
fieldTranslations,label,rpps_s_q56,,translation,"¿Cuál de estos puntos sería importante para usted en un futuro estudio?  Marque todos los que correspondan."
fieldTranslations,enum,rpps_s_q56,1,hash,"848ada"
fieldTranslations,enum,rpps_s_q56,1,translation,"Acceso a una computadora, Internet y televisión"
fieldTranslations,enum,rpps_s_q56,2,hash,"df5c25"
fieldTranslations,enum,rpps_s_q56,2,translation,"Acceso a una cama cómoda"
fieldTranslations,enum,rpps_s_q56,3,hash,"11deb8"
fieldTranslations,enum,rpps_s_q56,3,translation,"Compensación/Más compensación económica"
fieldTranslations,enum,rpps_s_q56,4,hash,"dca728"
fieldTranslations,enum,rpps_s_q56,4,translation,"Grupos de apoyo"
fieldTranslations,enum,rpps_s_q56,5,hash,"38348e"
fieldTranslations,enum,rpps_s_q56,5,translation,"Apreciación de los voluntarios"
fieldTranslations,enum,rpps_s_q56,6,hash,"e5eff1"
fieldTranslations,enum,rpps_s_q56,6,translation,"Un horario flexible"
fieldTranslations,enum,rpps_s_q56,7,hash,"b1ef4a"
fieldTranslations,enum,rpps_s_q56,7,translation,"Accesibilidad de estacionamiento y del lugar del estudio"
fieldTranslations,enum,rpps_s_q56,8,hash,"e87bc2"
fieldTranslations,enum,rpps_s_q56,8,translation,"Alta planeada y despedida adecuada del equipo de investigación"
fieldTranslations,enum,rpps_s_q56,9,hash,"e03b9f"
fieldTranslations,enum,rpps_s_q56,9,translation,"Que compartieran conmigo los resultados generales de la investigación"
fieldTranslations,enum,rpps_s_q56,10,hash,"d7bcb9"
fieldTranslations,enum,rpps_s_q56,10,translation,"Que compartieran conmigo o con mi médico los resultados de mis análisis personales"
fieldTranslations,enum,rpps_s_q56,11,hash,"cf254f"
fieldTranslations,enum,rpps_s_q56,11,translation,"Otro, especifique, por favor especifique"
fieldTranslations,label,rpps_s_q56_other,,hash,"a4a638"
fieldTranslations,label,rpps_s_q56_other,,translation,"Por favor especifique otras cosas importantes:"
fieldTranslations,label,rpps_s_thanks,,hash,"080230"
fieldTranslations,label,rpps_s_thanks,,translation,"<p>Gracias por completar esta encuesta.  Sus respuestas nos ayudarán a mejorar la experiencia de investigación para los participantes. </p> <p> El proyecto <em>Empoderando la voz de los participantes</em> es parcialmente financiado por una beca de investigación del Centro Nacional para la Aceleración de Ciencia Traslacional U01TR003026 a The Rockefeller University, y becas de investigación de Ciencia Clínica y Traslacional UL1TR002553 (Duke University), UL1TR003098 (Johns Hopkins University), UL1TR002001 (University of Rochester), UL1TR001866 (Rockefeller University), UL1TR002243 (Vanderbilt), y UL1TR001420 (Wake Forest University Health Sciences).</p>"
fieldTranslations,header,research_participant_perception_survey_epv_version_complete,,hash,"c91e0b"
fieldTranslations,header,research_participant_perception_survey_epv_version_complete,,translation,""
fieldTranslations,label,research_participant_perception_survey_epv_version_complete,,hash,"fc84b4"
fieldTranslations,label,research_participant_perception_survey_epv_version_complete,,translation,""
fieldTranslations,enum,research_participant_perception_survey_epv_version_complete,0,hash,"387fd1"
fieldTranslations,enum,research_participant_perception_survey_epv_version_complete,0,translation,""
fieldTranslations,enum,research_participant_perception_survey_epv_version_complete,1,hash,"eb27a1"
fieldTranslations,enum,research_participant_perception_survey_epv_version_complete,1,translation,""
fieldTranslations,enum,research_participant_perception_survey_epv_version_complete,2,hash,"1f5a1a"
fieldTranslations,enum,research_participant_perception_survey_epv_version_complete,2,translation,""
fieldTranslations,label,date,,hash,"6c0edd"
fieldTranslations,label,date,,translation,""
fieldTranslations,note,date,,hash,"fdfc85"
fieldTranslations,note,date,,translation,""
fieldTranslations,label,participant_name,,hash,"a796f9"
fieldTranslations,label,participant_name,,translation,""
fieldTranslations,note,participant_name,,hash,"592788"
fieldTranslations,note,participant_name,,translation,""
fieldTranslations,label,timing_of_rpps_administration,,hash,"0f0004"
fieldTranslations,label,timing_of_rpps_administration,,translation,""
fieldTranslations,note,timing_of_rpps_administration,,hash,"6b8463"
fieldTranslations,note,timing_of_rpps_administration,,translation,""
fieldTranslations,enum,timing_of_rpps_administration,1,hash,"8442ec"
fieldTranslations,enum,timing_of_rpps_administration,1,translation,""
fieldTranslations,enum,timing_of_rpps_administration,2,hash,"807924"
fieldTranslations,enum,timing_of_rpps_administration,2,translation,""
fieldTranslations,enum,timing_of_rpps_administration,3,hash,"ea3dfd"
fieldTranslations,enum,timing_of_rpps_administration,3,translation,""
fieldTranslations,enum,timing_of_rpps_administration,9,hash,"fa623e"
fieldTranslations,enum,timing_of_rpps_administration,9,translation,""
fieldTranslations,label,sampling,,hash,"26b252"
fieldTranslations,label,sampling,,translation,""
fieldTranslations,enum,sampling,1,hash,"c0d1e8"
fieldTranslations,enum,sampling,1,translation,""
fieldTranslations,enum,sampling,2,hash,"dea5a1"
fieldTranslations,enum,sampling,2,translation,""
fieldTranslations,enum,sampling,3,hash,"67d3e9"
fieldTranslations,enum,sampling,3,translation,""
fieldTranslations,label,participant_email,,hash,"058c3d"
fieldTranslations,label,participant_email,,translation,""
fieldTranslations,note,participant_email,,hash,"592788"
fieldTranslations,note,participant_email,,translation,""
fieldTranslations,label,dob,,hash,"ede0ca"
fieldTranslations,label,dob,,translation,""
fieldTranslations,note,dob,,hash,"592788"
fieldTranslations,note,dob,,translation,""
fieldTranslations,label,phone_number,,hash,"ab25d6"
fieldTranslations,label,phone_number,,translation,""
fieldTranslations,note,phone_number,,hash,"592788"
fieldTranslations,note,phone_number,,translation,""
fieldTranslations,label,race,,hash,"3d51d8"
fieldTranslations,label,race,,translation,""
fieldTranslations,note,race,,hash,"6b8463"
fieldTranslations,note,race,,translation,""
fieldTranslations,enum,race,1,hash,"652670"
fieldTranslations,enum,race,1,translation,""
fieldTranslations,enum,race,2,hash,"7efb94"
fieldTranslations,enum,race,2,translation,""
fieldTranslations,enum,race,3,hash,"3627dd"
fieldTranslations,enum,race,3,translation,""
fieldTranslations,enum,race,4,hash,"279ed6"
fieldTranslations,enum,race,4,translation,""
fieldTranslations,enum,race,5,hash,"37619f"
fieldTranslations,enum,race,5,translation,""
fieldTranslations,enum,race,9,hash,"aa3c0c"
fieldTranslations,enum,race,9,translation,""
fieldTranslations,label,ethnicity,,hash,"eaef03"
fieldTranslations,label,ethnicity,,translation,""
fieldTranslations,note,ethnicity,,hash,"6b8463"
fieldTranslations,note,ethnicity,,translation,""
fieldTranslations,enum,ethnicity,1,hash,"1708d7"
fieldTranslations,enum,ethnicity,1,translation,""
fieldTranslations,enum,ethnicity,2,hash,"c0deb2"
fieldTranslations,enum,ethnicity,2,translation,""
fieldTranslations,enum,ethnicity,3,hash,"6d4f34"
fieldTranslations,enum,ethnicity,3,translation,""
fieldTranslations,enum,ethnicity,4,hash,"7fdc5b"
fieldTranslations,enum,ethnicity,4,translation,""
fieldTranslations,enum,ethnicity,5,hash,"1c2207"
fieldTranslations,enum,ethnicity,5,translation,""
fieldTranslations,enum,ethnicity,6,hash,"c0017f"
fieldTranslations,enum,ethnicity,6,translation,""
fieldTranslations,label,age,,hash,"3033b1"
fieldTranslations,label,age,,translation,""
fieldTranslations,note,age,,hash,"6b8463"
fieldTranslations,note,age,,translation,""
fieldTranslations,enum,age,1,hash,"531067"
fieldTranslations,enum,age,1,translation,""
fieldTranslations,enum,age,2,hash,"11573a"
fieldTranslations,enum,age,2,translation,""
fieldTranslations,enum,age,3,hash,"f243bc"
fieldTranslations,enum,age,3,translation,""
fieldTranslations,enum,age,4,hash,"5ca4f7"
fieldTranslations,enum,age,4,translation,""
fieldTranslations,enum,age,5,hash,"9e8697"
fieldTranslations,enum,age,5,translation,""
fieldTranslations,enum,age,6,hash,"048866"
fieldTranslations,enum,age,6,translation,""
fieldTranslations,label,sex,,hash,"ddc60a"
fieldTranslations,label,sex,,translation,""
fieldTranslations,note,sex,,hash,"6b8463"
fieldTranslations,note,sex,,translation,""
fieldTranslations,enum,sex,1,hash,"b7c17e"
fieldTranslations,enum,sex,1,translation,""
fieldTranslations,enum,sex,2,hash,"3f3a48"
fieldTranslations,enum,sex,2,translation,""
fieldTranslations,enum,sex,3,hash,"096d6a"
fieldTranslations,enum,sex,3,translation,""
fieldTranslations,label,gender_identity,,hash,"669686"
fieldTranslations,label,gender_identity,,translation,""
fieldTranslations,note,gender_identity,,hash,"6b8463"
fieldTranslations,note,gender_identity,,translation,""
fieldTranslations,enum,gender_identity,1,hash,"7eb401"
fieldTranslations,enum,gender_identity,1,translation,""
fieldTranslations,enum,gender_identity,2,hash,"5218b6"
fieldTranslations,enum,gender_identity,2,translation,""
fieldTranslations,enum,gender_identity,3,hash,"3ef115"
fieldTranslations,enum,gender_identity,3,translation,""
fieldTranslations,enum,gender_identity,4,hash,"0e4b20"
fieldTranslations,enum,gender_identity,4,translation,""
fieldTranslations,label,protocol_id,,hash,"af15c7"
fieldTranslations,label,protocol_id,,translation,""
fieldTranslations,note,protocol_id,,hash,"fdfc85"
fieldTranslations,note,protocol_id,,translation,""
fieldTranslations,label,surveyed_within_past_12_mo,,hash,"d3cee8"
fieldTranslations,label,surveyed_within_past_12_mo,,translation,""
fieldTranslations,note,surveyed_within_past_12_mo,,hash,"fdfc85"
fieldTranslations,note,surveyed_within_past_12_mo,,translation,""
fieldTranslations,header,participant_descriptors_complete,,hash,"c91e0b"
fieldTranslations,header,participant_descriptors_complete,,translation,""
fieldTranslations,label,participant_descriptors_complete,,hash,"fc84b4"
fieldTranslations,label,participant_descriptors_complete,,translation,""
fieldTranslations,enum,participant_descriptors_complete,0,hash,"387fd1"
fieldTranslations,enum,participant_descriptors_complete,0,translation,""
fieldTranslations,enum,participant_descriptors_complete,1,hash,"eb27a1"
fieldTranslations,enum,participant_descriptors_complete,1,translation,""
fieldTranslations,enum,participant_descriptors_complete,2,hash,"1f5a1a"
fieldTranslations,enum,participant_descriptors_complete,2,translation,""
fieldTranslations,label,protocol_id_copy,,hash,"bfcfd0"
fieldTranslations,label,protocol_id_copy,,translation,""
fieldTranslations,header,type,,hash,"84a067"
fieldTranslations,header,type,,translation,""
fieldTranslations,label,type,,hash,"41746d"
fieldTranslations,label,type,,translation,""
fieldTranslations,enum,type,1,hash,"2dab10"
fieldTranslations,enum,type,1,translation,""
fieldTranslations,enum,type,2,hash,"040c3c"
fieldTranslations,enum,type,2,translation,""
fieldTranslations,label,randomization,,hash,"6ea501"
fieldTranslations,label,randomization,,translation,""
fieldTranslations,label,please_add_up_to_10_resear,,hash,"861fe2"
fieldTranslations,label,please_add_up_to_10_resear,,translation,""
fieldTranslations,label,research_domain_1,,hash,"63a0c0"
fieldTranslations,label,research_domain_1,,translation,""
fieldTranslations,enum,research_domain_1,BIOPORTAL:MESH,hash,"6ddf50"
fieldTranslations,enum,research_domain_1,BIOPORTAL:MESH,translation,""
fieldTranslations,label,research_domain_2,,hash,"725672"
fieldTranslations,label,research_domain_2,,translation,""
fieldTranslations,enum,research_domain_2,BIOPORTAL:MESH,hash,"6ddf50"
fieldTranslations,enum,research_domain_2,BIOPORTAL:MESH,translation,""
fieldTranslations,label,research_domain_3,,hash,"2b8726"
fieldTranslations,label,research_domain_3,,translation,""
fieldTranslations,enum,research_domain_3,BIOPORTAL:MESH,hash,"6ddf50"
fieldTranslations,enum,research_domain_3,BIOPORTAL:MESH,translation,""
fieldTranslations,label,research_domain_4,,hash,"381fd2"
fieldTranslations,label,research_domain_4,,translation,""
fieldTranslations,enum,research_domain_4,BIOPORTAL:MESH,hash,"6ddf50"
fieldTranslations,enum,research_domain_4,BIOPORTAL:MESH,translation,""
fieldTranslations,label,research_domain_5,,hash,"fc4205"
fieldTranslations,label,research_domain_5,,translation,""
fieldTranslations,enum,research_domain_5,BIOPORTAL:MESH,hash,"6ddf50"
fieldTranslations,enum,research_domain_5,BIOPORTAL:MESH,translation,""
fieldTranslations,label,research_domain_6,,hash,"e2caeb"
fieldTranslations,label,research_domain_6,,translation,""
fieldTranslations,enum,research_domain_6,BIOPORTAL:MESH,hash,"6ddf50"
fieldTranslations,enum,research_domain_6,BIOPORTAL:MESH,translation,""
fieldTranslations,label,research_domain_7,,hash,"f7c8f1"
fieldTranslations,label,research_domain_7,,translation,""
fieldTranslations,enum,research_domain_7,BIOPORTAL:MESH,hash,"6ddf50"
fieldTranslations,enum,research_domain_7,BIOPORTAL:MESH,translation,""
fieldTranslations,label,research_domain_8,,hash,"683440"
fieldTranslations,label,research_domain_8,,translation,""
fieldTranslations,enum,research_domain_8,BIOPORTAL:MESH,hash,"6ddf50"
fieldTranslations,enum,research_domain_8,BIOPORTAL:MESH,translation,""
fieldTranslations,label,research_domain_9,,hash,"08abc4"
fieldTranslations,label,research_domain_9,,translation,""
fieldTranslations,enum,research_domain_9,BIOPORTAL:MESH,hash,"6ddf50"
fieldTranslations,enum,research_domain_9,BIOPORTAL:MESH,translation,""
fieldTranslations,label,research_domain_10,,hash,"3173e6"
fieldTranslations,label,research_domain_10,,translation,""
fieldTranslations,enum,research_domain_10,BIOPORTAL:MESH,hash,"6ddf50"
fieldTranslations,enum,research_domain_10,BIOPORTAL:MESH,translation,""
fieldTranslations,header,principal_investigator,,hash,"11c582"
fieldTranslations,header,principal_investigator,,translation,""
fieldTranslations,label,principal_investigator,,hash,"8e66e4"
fieldTranslations,label,principal_investigator,,translation,""
fieldTranslations,label,unit_lab_cru_dept,,hash,"1017af"
fieldTranslations,label,unit_lab_cru_dept,,translation,""
fieldTranslations,label,study_compensation,,hash,"eb86aa"
fieldTranslations,label,study_compensation,,translation,""
fieldTranslations,header,study_descriptors_complete,,hash,"c91e0b"
fieldTranslations,header,study_descriptors_complete,,translation,""
fieldTranslations,label,study_descriptors_complete,,hash,"fc84b4"
fieldTranslations,label,study_descriptors_complete,,translation,""
fieldTranslations,enum,study_descriptors_complete,0,hash,"387fd1"
fieldTranslations,enum,study_descriptors_complete,0,translation,""
fieldTranslations,enum,study_descriptors_complete,1,hash,"eb27a1"
fieldTranslations,enum,study_descriptors_complete,1,translation,""
fieldTranslations,enum,study_descriptors_complete,2,hash,"1f5a1a"
fieldTranslations,enum,study_descriptors_complete,2,translation,""
matrixTranslations,enum,reasons_join,1,hash,"025813"
matrixTranslations,enum,reasons_join,1,translation,"Muy importante"
matrixTranslations,enum,reasons_join,2,hash,"abd591"
matrixTranslations,enum,reasons_join,2,translation,"Un poco importante"
matrixTranslations,enum,reasons_join,3,hash,"fd03e7"
matrixTranslations,enum,reasons_join,3,translation,"No muy importante"
matrixTranslations,enum,reasons_join,4,hash,"ab7bd4"
matrixTranslations,enum,reasons_join,4,translation,"Nada importante"
matrixTranslations,enum,reasons_leave,1,hash,"025813"
matrixTranslations,enum,reasons_leave,1,translation,"Muy importante"
matrixTranslations,enum,reasons_leave,2,hash,"abd591"
matrixTranslations,enum,reasons_leave,2,translation,"Un poco importante"
matrixTranslations,enum,reasons_leave,3,hash,"fd03e7"
matrixTranslations,enum,reasons_leave,3,translation,"No muy importante"
matrixTranslations,enum,reasons_leave,4,hash,"ab7bd4"
matrixTranslations,enum,reasons_leave,4,translation,"Nada importante"
matrixTranslations,enum,reasons_stay,1,hash,"025813"
matrixTranslations,enum,reasons_stay,1,translation,"Muy importante"
matrixTranslations,enum,reasons_stay,2,hash,"abd591"
matrixTranslations,enum,reasons_stay,2,translation,"Un poco importante"
matrixTranslations,enum,reasons_stay,3,hash,"fd03e7"
matrixTranslations,enum,reasons_stay,3,translation,"No muy importante"
matrixTranslations,enum,reasons_stay,4,hash,"ab7bd4"
matrixTranslations,enum,reasons_stay,4,translation,"Nada importante"
surveyTranslations,active,research_participant_perception_survey_epv_version,,value,1
surveyTranslations,survey-title,research_participant_perception_survey_epv_version,,hash,"d8a5d7"
surveyTranslations,survey-title,research_participant_perception_survey_epv_version,,translation,"Empoderando la voz de los participantes"
surveyTranslations,survey-acknowledgement,research_participant_perception_survey_epv_version,,hash,"65a08f"
surveyTranslations,survey-acknowledgement,research_participant_perception_survey_epv_version,,translation,""
surveyTranslations,survey-logo_alt_text,research_participant_perception_survey_epv_version,,hash,"d8a5d7"
surveyTranslations,survey-logo_alt_text,research_participant_perception_survey_epv_version,,translation,""
surveyTranslations,survey-response_limit_custom_text,research_participant_perception_survey_epv_version,,hash,"0f7185"
surveyTranslations,survey-response_limit_custom_text,research_participant_perception_survey_epv_version,,translation,""
surveyTranslations,survey-text_to_speech,research_participant_perception_survey_epv_version,,hash,"b6589f"
surveyTranslations,survey-text_to_speech,research_participant_perception_survey_epv_version,,translation,""
surveyTranslations,survey-text_to_speech_language,research_participant_perception_survey_epv_version,,hash,"094b0f"
surveyTranslations,survey-text_to_speech_language,research_participant_perception_survey_epv_version,,translation,""